Country,Date,new_cases
Canada,2020-05-06,1516.0
Canada,2020-05-07,1271.0
Canada,2020-05-08,1200.0
Canada,2020-05-09,1146.0
Canada,2020-05-10,1038.0
Canada,2020-05-11,1024.0
Canada,2020-05-12,1117.0
Canada,2020-05-13,1227.0
Canada,2020-05-14,1110.0
Canada,2020-05-15,1271.0
Canada,2020-05-16,1155.0
Canada,2020-05-17,1208.0
Canada,2020-05-18,1086.0
Canada,2020-05-19,1002.0
Canada,2020-05-20,1256.0
Canada,2020-05-21,1115.0
Canada,2020-05-22,1090.0
Canada,2020-05-23,907.0
Canada,2020-05-24,953.0
Canada,2020-05-25,964.0
Canada,2020-05-26,767.0
Canada,2020-05-27,885.0
Canada,2020-05-28,787.0
Canada,2020-05-29,1069.0
Canada,2020-05-30,762.0
Canada,2020-05-31,730.0
Canada,2020-06-01,796.0
Canada,2020-06-02,627.0
Canada,2020-06-03,682.0
Canada,2020-06-04,582.0
Canada,2020-06-05,527.0
Canada,2020-06-06,524.0
Canada,2020-06-07,412.0
Canada,2020-06-08,451.0
Canada,2020-06-09,434.0
Canada,2020-06-10,490.0
Canada,2020-06-11,412.0
Canada,2020-06-12,461.0
Canada,2020-06-13,341.0
Canada,2020-06-14,302.0
Canada,2020-06-15,377.0
Canada,2020-06-16,359.0
Canada,2020-06-17,388.0
Canada,2020-06-18,406.0
Canada,2020-06-19,388.0
Canada,2020-06-20,315.0
Canada,2020-06-21,308.0
Canada,2020-06-22,355.0
Canada,2020-06-23,318.0
Canada,2020-06-24,320.0
Canada,2020-06-25,294.0
Canada,2020-06-26,327.0
Canada,2020-06-27,402.0
Canada,2020-06-28,313.0
Canada,2020-06-29,296.0
Canada,2020-06-30,334.0
Canada,2020-07-01,222.0
Canada,2020-07-02,349.0
Canada,2020-07-03,318.0
Canada,2020-07-04,228.0
Canada,2020-07-05,157.0
Canada,2020-07-06,352.0
Canada,2020-07-07,313.0
Canada,2020-07-08,321.0
Canada,2020-07-09,334.0
Canada,2020-07-10,348.0
Canada,2020-07-11,240.0
Canada,2020-07-12,214.0
Canada,2020-07-13,542.0
Canada,2020-07-14,426.0
Canada,2020-07-15,406.0
Canada,2020-07-16,482.0
Canada,2020-07-17,529.0
Canada,2020-07-18,384.0
Canada,2020-07-19,253.0
Canada,2020-07-20,795.0
Canada,2020-07-21,460.0
Canada,2020-07-22,382.0
Canada,2020-07-23,736.0
Canada,2020-07-24,437.0
Canada,2020-07-25,336.0
Canada,2020-07-26,307.0
Canada,2020-07-27,631.0
Canada,2020-07-28,377.0
Canada,2020-07-29,501.0
Canada,2020-07-30,446.0
Canada,2020-07-31,452.0
Canada,2020-08-01,254.0
Canada,2020-08-02,184.0
Canada,2020-08-03,267.0
Canada,2020-08-04,689.0
Canada,2020-08-05,358.0
Canada,2020-08-06,333.0
Canada,2020-08-07,442.0
Canada,2020-08-08,239.0
Canada,2020-08-09,223.0
Canada,2020-08-10,583.0
Canada,2020-08-11,362.0
Canada,2020-08-12,333.0
Canada,2020-08-13,494.0
Canada,2020-08-14,412.0
Canada,2020-08-15,210.0
Canada,2020-08-16,175.0
Canada,2020-08-17,204.0
Canada,2020-08-18,903.0
Canada,2020-08-19,355.0
Canada,2020-08-20,246.0
Canada,2020-08-21,705.0
Canada,2020-08-22,203.0
Canada,2020-08-23,263.0
Canada,2020-08-24,741.0
Canada,2020-08-25,371.0
Canada,2020-08-26,484.0
Canada,2020-08-27,475.0
Canada,2020-08-28,562.0
Canada,2020-08-29,327.0
Canada,2020-08-30,278.0
Canada,2020-08-31,1033.0
Canada,2020-09-01,537.0
Canada,2020-09-02,567.0
Canada,2020-09-03,652.0
Canada,2020-09-04,638.0
Canada,2020-09-05,380.0
Canada,2020-09-06,431.0
Canada,2020-09-07,417.0
Canada,2020-09-08,1478.0
Canada,2020-09-09,506.0
Canada,2020-09-10,982.0
Canada,2020-09-11,815.0
Canada,2020-09-12,639.0
Canada,2020-09-13,576.0
Canada,2020-09-14,1329.0
Canada,2020-09-15,930.0
Canada,2020-09-16,1004.0
Canada,2020-09-17,1115.0
Canada,2020-09-18,1281.0
Canada,2020-09-19,966.0
Canada,2020-09-20,934.0
Canada,2020-09-21,1680.0
Canada,2020-09-22,1213.0
Canada,2020-09-23,1425.0
Canada,2020-09-24,1430.0
Canada,2020-09-25,1794.0
Canada,2020-09-26,1633.0
Canada,2020-09-27,1458.0
Canada,2020-09-28,2203.0
Canada,2020-09-29,1932.0
Canada,2020-09-30,2021.0
Canada,2020-10-01,1884.0
Canada,2020-10-02,2167.0
Canada,2020-10-03,1761.0
Canada,2020-10-04,1661.0
Canada,2020-10-05,2419.0
Canada,2020-10-06,2159.0
Canada,2020-10-07,2108.0
Canada,2020-10-08,2402.0
Canada,2020-10-09,2455.0
Canada,2020-10-10,1754.0
Canada,2020-10-11,1897.0
Canada,2020-10-12,1525.0
Canada,2020-10-13,3470.0
Canada,2020-10-14,2539.0
Canada,2020-10-15,2493.0
Canada,2020-10-16,2440.0
Canada,2020-10-17,1783.0
Canada,2020-10-18,1933.0
Canada,2020-10-19,3141.0
Canada,2020-10-20,2478.0
Canada,2020-10-21,2658.0
Canada,2020-10-22,2548.0
Canada,2020-10-23,3105.0
Canada,2020-10-24,2014.0
Canada,2020-10-25,1930.0
Canada,2020-10-26,4230.0
Canada,2020-10-27,2749.0
Canada,2020-10-28,2876.0
Canada,2020-10-29,2956.0
Canada,2020-10-30,3427.0
Canada,2020-10-31,2322.0
Canada,2020-11-01,2517.0
Canada,2020-11-02,3304.0
Canada,2020-11-03,4721.0
Canada,2020-11-04,2859.0
Canada,2020-11-05,4040.0
Canada,2020-11-06,4809.0
Canada,2020-11-07,4230.0
Canada,2020-11-08,3952.0
Canada,2020-11-09,4891.0
Canada,2020-11-10,4641.0
Canada,2020-11-11,4120.0
Canada,2020-11-12,5491.0
Canada,2020-11-13,4864.0
Canada,2020-11-14,4285.0
Canada,2020-11-15,4105.0
Canada,2020-11-16,5818.0
Canada,2020-11-17,4423.0
Canada,2020-11-18,4714.0
Canada,2020-11-19,5015.0
Canada,2020-11-20,5073.0
Canada,2020-11-21,4829.0
Canada,2020-11-22,4634.0
Canada,2020-11-23,6772.0
Canada,2020-11-24,5430.0
Canada,2020-11-25,5645.0
Canada,2020-11-26,5862.0
Canada,2020-11-27,5869.0
Canada,2020-11-28,5584.0
Canada,2020-11-29,5453.0
Canada,2020-11-30,7674.0
Canada,2020-12-01,5800.0
Canada,2020-12-02,6368.0
Canada,2020-12-03,6529.0
Canada,2020-12-04,6823.0
Canada,2020-12-05,6183.0
Canada,2020-12-06,5931.0
Canada,2020-12-07,7815.0
Canada,2020-12-08,6261.0
Canada,2020-12-09,6364.0
Canada,2020-12-10,6564.0
Canada,2020-12-11,7018.0
Canada,2020-12-12,6174.0
Canada,2020-12-13,5992.0
Canada,2020-12-14,8546.0
Canada,2020-12-15,6351.0
Canada,2020-12-16,6818.0
Canada,2020-12-17,7385.0
Canada,2020-12-18,7194.0
Canada,2020-12-19,6173.0
Canada,2020-12-20,6069.0
Canada,2020-12-21,7628.0
Canada,2020-12-22,6524.0
Canada,2020-12-23,6689.0
Canada,2020-12-24,6353.0
Canada,2020-12-25,5924.0
Canada,2020-12-26,5377.0
Canada,2020-12-27,5544.0
Canada,2020-12-28,6270.0
Canada,2020-12-29,9405.0
Canada,2020-12-30,7714.0
Canada,2020-12-31,6995.0
Canada,2021-01-01,6333.0
Canada,2021-01-02,5814.0
Canada,2021-01-03,9625.0
Canada,2021-01-04,9717.0
Canada,2021-01-05,7528.0
Canada,2021-01-06,8911.0
Canada,2021-01-07,9231.0
Canada,2021-01-08,8890.0
Canada,2021-01-09,6890.0
Canada,2021-01-10,6404.0
Canada,2021-01-11,7420.0
Canada,2021-01-12,6803.0
Canada,2021-01-13,7091.0
Canada,2021-01-14,7019.0
Canada,2021-01-15,6949.0
Canada,2021-01-16,5801.0
Canada,2021-01-17,4881.0
Canada,2021-01-18,6045.0
Canada,2021-01-19,5317.0
Canada,2021-01-20,5837.0
Canada,2021-01-21,5842.0
Canada,2021-01-22,5668.0
Canada,2021-01-23,4302.0
Canada,2021-01-24,3940.0
Canada,2021-01-25,5352.0
Canada,2021-01-26,4364.0
Canada,2021-01-27,4451.0
Canada,2021-01-28,4644.0
Canada,2021-01-29,4692.0
Canada,2021-01-30,3703.0
Canada,2021-01-31,3203.0
Canada,2021-02-01,4011.0
Canada,2021-02-02,3630.0
Canada,2021-02-03,3601.0
Canada,2021-02-04,3929.0
Canada,2021-02-05,3964.0
Canada,2021-02-06,2971.0
Canada,2021-02-07,2578.0
Canada,2021-02-08,3508.0
Canada,2021-02-09,2947.0
Canada,2021-02-10,3609.0
Canada,2021-02-11,3376.0
Canada,2021-02-12,3310.0
Canada,2021-02-13,2521.0
Canada,2021-02-14,2210.0
Canada,2021-02-15,1968.0
Canada,2021-02-16,3978.0
Canada,2021-02-17,2861.0
Canada,2021-02-18,3450.0
Canada,2021-02-19,3145.0
Canada,2021-02-20,2573.0
Canada,2021-02-21,2408.0
Canada,2021-02-22,3574.0
Canada,2021-02-23,3023.0
Canada,2021-02-24,3059.0
Canada,2021-02-25,3153.0
Canada,2021-02-26,3115.0
Canada,2021-02-27,2502.0
Canada,2021-02-28,2137.0
Canada,2021-03-01,3512.0
Canada,2021-03-02,3054.0
Canada,2021-03-03,2952.0
Canada,2021-03-04,3239.0
Canada,2021-03-05,3315.0
Canada,2021-03-06,2654.0
Canada,2021-03-07,2369.0
Canada,2021-03-08,3766.0
Canada,2021-03-09,3031.0
Canada,2021-03-10,3210.0
Canada,2021-03-11,3438.0
Canada,2021-03-12,3771.0
Canada,2021-03-13,2816.0
Canada,2021-03-14,2403.0
Canada,2021-03-15,3885.0
Canada,2021-03-16,3478.0
Canada,2021-03-17,3630.0
Canada,2021-03-18,3927.0
Canada,2021-03-19,4347.0
Canada,2021-03-20,3319.0
Canada,2021-03-21,3107.0
Canada,2021-03-22,5087.0
Canada,2021-03-23,4044.0
Canada,2021-03-24,4997.0
Canada,2021-03-25,5167.0
Canada,2021-03-26,5611.0
Canada,2021-03-27,4122.0
Canada,2021-03-28,4028.0
Canada,2021-03-29,6609.0
Canada,2021-03-30,5234.0
Canada,2021-03-31,6518.0
Canada,2021-04-01,6354.0
Canada,2021-04-02,4619.0
Canada,2021-04-03,5962.0
Canada,2021-04-04,4381.0
Canada,2021-04-05,7515.0
Canada,2021-04-06,11181.0
Canada,2021-04-07,8156.0
Canada,2021-04-08,8875.0
Canada,2021-04-09,9193.0
Canada,2021-04-10,7965.0
Canada,2021-04-11,7185.0
Canada,2021-04-12,10371.0
Canada,2021-04-13,8196.0
Canada,2021-04-14,9364.0
Canada,2021-04-15,9756.0
Canada,2021-04-16,8268.0
Canada,2021-04-17,7828.0
Canada,2021-04-18,7191.0
Canada,2021-04-19,9604.0
Canada,2021-04-20,7903.0
Canada,2021-04-21,8216.0
Canada,2021-04-22,9033.0
Canada,2021-04-23,8226.0
Canada,2021-04-24,7184.0
Canada,2021-04-25,6601.0
Canada,2021-04-26,8646.0
Canada,2021-04-27,7503.0
Canada,2021-04-28,8269.0
Canada,2021-04-29,8358.0
Canada,2021-04-30,7966.0
Canada,2021-05-01,7766.0
Canada,2021-05-02,6138.0
Canada,2021-05-03,8316.0
Canada,2021-05-04,6901.0
Canada,2021-05-05,7719.0
Canada,2021-05-06,8083.0
Canada,2021-05-07,7746.0
Canada,2021-05-08,6479.0
Canada,2021-05-09,5535.0
Canada,2021-05-10,6941.0
Canada,2021-05-11,6082.0
Canada,2021-05-12,6614.0
Canada,2021-05-13,6352.0
Canada,2021-05-14,6006.0
Canada,2021-05-15,4793.0
Canada,2021-05-16,4269.0
Canada,2021-05-17,4996.0
Canada,2021-05-18,4377.0
Canada,2021-05-19,4990.0
Canada,2021-05-20,4478.0
Canada,2021-05-21,4471.0
Canada,2021-05-22,3432.0
Canada,2021-05-23,2831.0
Canada,2021-05-24,2373.0
Canada,2021-05-25,3497.0
Canada,2021-05-26,2851.0
Canada,2021-05-27,3026.0
Canada,2021-05-28,2944.0
Canada,2021-05-29,2348.0
Canada,2021-05-30,1852.0
Canada,2021-05-31,2350.0
Canada,2021-06-01,1829.0
Canada,2021-06-02,2196.0
Canada,2021-06-03,2155.0
Canada,2021-06-04,1813.0
Canada,2021-06-05,1501.0
Canada,2021-06-06,1188.0
Canada,2021-06-07,1463.0
Canada,2021-06-08,1374.0
Canada,2021-06-09,1573.0
Canada,2021-06-10,1438.0
Canada,2021-06-11,1349.0
Canada,2021-06-12,1162.0
Canada,2021-06-13,922.0
Canada,2021-06-14,1052.0
Canada,2021-06-15,970.0
Canada,2021-06-16,1018.0
Canada,2021-06-17,1098.0
Canada,2021-06-18,989.0
Canada,2021-06-19,743.0
Canada,2021-06-20,619.0
Canada,2021-06-21,684.0
Canada,2021-06-22,652.0
Canada,2021-06-23,709.0
Canada,2021-06-24,708.0
Canada,2021-06-25,638.0
Canada,2021-06-26,520.0
Canada,2021-06-27,403.0
Canada,2021-06-28,712.0
Canada,2021-06-29,628.0
Canada,2021-06-30,550.0
Canada,2021-07-01,276.0
Canada,2021-07-02,656.0
Canada,2021-07-03,385.0
Canada,2021-07-04,293.0
Canada,2021-07-05,573.0
Canada,2021-07-06,405.0
Canada,2021-07-07,560.0
Canada,2021-07-08,523.0
Canada,2021-07-09,534.0
Canada,2021-07-10,347.0
Canada,2021-07-11,269.0
Canada,2021-07-12,454.0
Canada,2021-07-13,365.0
Canada,2021-07-14,324.0
Canada,2021-07-15,447.0
Canada,2021-07-16,366.0
Canada,2021-07-17,347.0
Canada,2021-07-18,291.0
Canada,2021-07-19,565.0
Canada,2021-07-20,355.0
Canada,2021-07-21,538.0
Canada,2021-07-22,394.0
Canada,2021-07-23,595.0
Canada,2021-07-24,374.0
Canada,2021-07-25,294.0
Canada,2021-07-26,944.0
Canada,2021-07-27,594.0
Canada,2021-07-28,843.0
Canada,2021-07-29,931.0
Canada,2021-07-30,905.0
Canada,2021-07-31,472.0
Canada,2021-08-01,380.0
Canada,2021-08-02,336.0
Canada,2021-08-03,2029.0
Canada,2021-08-04,1094.0
Canada,2021-08-05,1590.0
Canada,2021-08-06,1625.0
Canada,2021-08-07,719.0
Canada,2021-08-08,729.0
Canada,2021-08-09,2857.0
Canada,2021-08-10,1416.0
Canada,2021-08-11,2080.0
Canada,2021-08-12,2162.0
Canada,2021-08-13,2438.0
Canada,2021-08-14,1072.0
Canada,2021-08-15,927.0
Canada,2021-08-16,3904.0
Canada,2021-08-17,1989.0
Canada,2021-08-18,2587.0
Canada,2021-08-19,2911.0
Canada,2021-08-20,3058.0
Canada,2021-08-21,1435.0
Canada,2021-08-22,1191.0
Canada,2021-08-23,4831.0
Canada,2021-08-24,2476.0
Canada,2021-08-25,3474.0
Canada,2021-08-26,3562.0
Canada,2021-08-27,3755.0
Canada,2021-08-28,1671.0
Canada,2021-08-29,1434.0
Canada,2021-08-30,6442.0
Canada,2021-08-31,3149.0
Canada,2021-09-01,4005.0
Canada,2021-09-02,4057.0
Canada,2021-09-03,4228.0
Canada,2021-09-04,1700.0
Canada,2021-09-05,1801.0
Canada,2021-09-06,1504.0
Canada,2021-09-07,9072.0
Canada,2021-09-08,3937.0
Canada,2021-09-09,4253.0
Canada,2021-09-10,4651.0
Canada,2021-09-11,1100.0
Canada,2021-09-12,2793.0
Canada,2021-09-13,8746.0
Canada,2021-09-14,4248.0
Canada,2021-09-15,4457.0
Canada,2021-09-16,4666.0
Canada,2021-09-17,5021.0
Canada,2021-09-18,1998.0
Canada,2021-09-19,1817.0
Canada,2021-09-20,8566.0
Canada,2021-09-21,3898.0
Canada,2021-09-22,4128.0
Canada,2021-09-23,4584.0
Canada,2021-09-24,4533.0
Canada,2021-09-25,1217.0
Canada,2021-09-26,1112.0
Canada,2021-09-27,10900.0
Canada,2021-09-28,3627.0
Canada,2021-09-29,4409.0
Canada,2021-09-30,3708.0
Canada,2021-10-01,5287.0
Canada,2021-10-02,1788.0
Canada,2021-10-03,1464.0
Canada,2021-10-04,7999.0
Canada,2021-10-05,2886.0
Canada,2021-10-06,3835.0
Canada,2021-10-07,4144.0
Canada,2021-10-08,4108.0
Canada,2021-10-09,1710.0
Canada,2021-10-10,1569.0
Canada,2021-10-11,1378.0
Canada,2021-10-12,7119.0
Canada,2021-10-13,2677.0
Canada,2021-10-14,3349.0
Canada,2021-10-15,3426.0
Canada,2021-10-16,1577.0
Canada,2021-10-17,1292.0
Canada,2021-10-18,5431.0
Canada,2021-10-19,2265.0
Canada,2021-10-20,2804.0
Canada,2021-10-21,2853.0
Canada,2021-10-22,2581.0
Canada,2021-10-23,1755.0
Canada,2021-10-24,1496.0
Canada,2021-10-25,3357.0
Canada,2021-10-26,1807.0
Canada,2021-10-27,2650.0
Canada,2021-10-28,2648.0
Canada,2021-10-29,2534.0
Canada,2021-10-30,1788.0
Canada,2021-10-31,1563.0
Canada,2021-11-01,3003.0
Canada,2021-11-02,1953.0
Canada,2021-11-03,2398.0
Canada,2021-11-04,2680.0
Canada,2021-11-05,2570.0
Canada,2021-11-06,1432.0
Canada,2021-11-07,1233.0
Canada,2021-11-08,4543.0
Canada,2021-11-09,2482.0
Canada,2021-11-10,2728.0
Canada,2021-11-11,1618.0
Canada,2021-11-12,3878.0
Canada,2021-11-13,1445.0
Canada,2021-11-14,1301.0
Canada,2021-11-15,4026.0
Canada,2021-11-16,2107.0
Canada,2021-11-17,2613.0
Canada,2021-11-18,2838.0
Canada,2021-11-19,2759.0
Canada,2021-11-20,1862.0
Canada,2021-11-21,1470.0
Canada,2021-11-22,4165.0
Canada,2021-11-23,2378.0
Canada,2021-11-24,2797.0
Canada,2021-11-25,4397.0
Canada,2021-11-26,3025.0
Canada,2021-11-27,2202.0
Canada,2021-11-28,1734.0
Canada,2021-11-29,3774.0
Canada,2021-11-30,2618.0
Canada,2021-12-01,3414.0
Canada,2021-12-02,3385.0
Canada,2021-12-03,3637.0
Canada,2021-12-04,2622.0
Canada,2021-12-05,2310.0
Canada,2021-12-06,4687.0
Canada,2021-12-07,3255.0
Canada,2021-12-08,3938.0
Canada,2021-12-09,4515.0
Canada,2021-12-10,3085.0
Canada,2021-12-11,5743.0
Canada,2021-12-12,3531.0
Canada,2021-12-13,6103.0
Canada,2021-12-14,5240.0
Canada,2021-12-15,7181.0
Canada,2021-12-16,7924.0
Canada,2021-12-17,10017.0
Canada,2021-12-18,8304.0
Canada,2021-12-19,8386.0
Canada,2021-12-20,15450.0
Canada,2021-12-21,14141.0
Canada,2021-12-22,18900.0
Canada,2021-12-23,25965.0
Canada,2021-12-24,25184.0
Canada,2021-12-25,19026.0
Canada,2021-12-26,18174.0
Canada,2021-12-27,22388.0
Canada,2021-12-28,28085.0
Canada,2021-12-29,55060.0
Canada,2021-12-30,42954.0
Canada,2021-12-31,42936.0
Canada,2022-01-01,33012.0
Canada,2022-01-02,29988.0
Canada,2022-01-03,36321.0
Canada,2022-01-04,49267.0
Canada,2022-01-05,39919.0
Canada,2022-01-06,41879.0
Canada,2022-01-07,45491.0
Canada,2022-01-08,29032.0
Canada,2022-01-09,26272.0
Canada,2022-01-10,58155.0
Canada,2022-01-11,33157.0
Canada,2022-01-12,34873.0
Canada,2022-01-13,31587.0
Canada,2022-01-14,40510.0
Canada,2022-01-15,18147.0
Canada,2022-01-16,15277.0
Canada,2022-01-17,41407.0
Canada,2022-01-18,20864.0
Canada,2022-01-19,23472.0
Canada,2022-01-20,22966.0
Canada,2022-01-21,21193.0
Canada,2022-01-22,13783.0
Canada,2022-01-23,5268.0
Canada,2022-01-24,19230.0
Canada,2022-01-25,29249.0
Canada,2022-01-26,7479.0
Canada,2022-01-27,28575.0
Canada,2022-01-28,16539.0
Canada,2022-01-29,8436.0
Canada,2022-01-30,7290.0
Canada,2022-01-31,21281.0
Canada,2022-02-01,11937.0
Canada,2022-02-02,15352.0
Canada,2022-02-03,13172.0
Canada,2022-02-04,13098.0
Canada,2022-02-05,6623.0
Canada,2022-02-06,5403.0
Canada,2022-02-07,16050.0
Canada,2022-02-08,10040.0
Canada,2022-02-09,10325.0
Canada,2022-02-10,10431.0
Canada,2022-02-11,7353.0
Canada,2022-02-12,9844.0
Canada,2022-02-13,3615.0
Canada,2022-02-14,12189.0
Canada,2022-02-15,6456.0
Canada,2022-02-16,7756.0
Canada,2022-02-17,7195.0
Canada,2022-02-18,6747.0
Canada,2022-02-19,3544.0
Canada,2022-02-20,2448.0
Canada,2022-02-21,3657.0
Canada,2022-02-22,7991.0
Canada,2022-02-23,9812.0
Canada,2022-02-24,5761.0
Canada,2022-02-25,8632.0
Canada,2022-02-26,1812.0
Canada,2022-02-27,3584.0
Canada,2022-02-28,7919.0
Canada,2022-03-01,5110.0
Canada,2022-03-02,5913.0
Canada,2022-03-03,8355.0
Canada,2022-03-04,9503.0
Canada,2022-03-05,3197.0
Canada,2022-03-06,2613.0
Canada,2022-03-07,8455.0
Canada,2022-03-08,4153.0
Canada,2022-03-09,6741.0
Canada,2022-03-10,5607.0
Canada,2022-03-11,8058.0
Canada,2022-03-12,1824.0
Canada,2022-03-13,1393.0
Canada,2022-03-14,4522.0
Canada,2022-03-15,9031.0
Canada,2022-03-16,5289.0
Canada,2022-03-17,4200.0
Canada,2022-03-18,3340.0
Canada,2022-03-19,3007.0
Canada,2022-03-20,2253.0
Canada,2022-03-21,8153.0
Canada,2022-03-22,9466.0
Canada,2022-03-23,6824.0
Canada,2022-03-24,7053.0
Canada,2022-03-25,8944.0
Canada,2022-03-26,4374.0
Canada,2022-03-27,3654.0
Canada,2022-03-28,6150.0
Canada,2022-03-29,10561.0
Canada,2022-03-30,10976.0
Canada,2022-03-31,8791.0
Canada,2022-04-01,13015.0
Canada,2022-04-02,3357.0
Canada,2022-04-03,2581.0
Canada,2022-04-04,563.0
Canada,2022-04-05,8904.0
Canada,2022-04-06,9552.0
Canada,2022-04-07,6019.0
Canada,2022-04-08,0.0
Canada,2022-04-09,11609.0
Canada,2022-04-10,0.0
Canada,2022-04-11,0.0
Canada,2022-04-12,0.0
Canada,2022-04-13,63808.0
Canada,2022-04-14,18945.0
Singapore,2020-01-23,1.0
Singapore,2020-01-24,2.0
Singapore,2020-01-25,0.0
Singapore,2020-01-26,1.0
Singapore,2020-01-27,1.0
Singapore,2020-01-28,2.0
Singapore,2020-01-29,0.0
Singapore,2020-01-30,3.0
Singapore,2020-01-31,3.0
Singapore,2020-02-01,3.0
Singapore,2020-02-02,2.0
Singapore,2020-02-03,0.0
Singapore,2020-02-04,6.0
Singapore,2020-02-05,4.0
Singapore,2020-02-06,0.0
Singapore,2020-02-07,2.0
Singapore,2020-02-08,3.0
Singapore,2020-02-09,7.0
Singapore,2020-02-10,5.0
Singapore,2020-02-11,2.0
Singapore,2020-02-12,3.0
Singapore,2020-02-13,8.0
Singapore,2020-02-14,9.0
Singapore,2020-02-15,5.0
Singapore,2020-02-16,3.0
Singapore,2020-02-17,2.0
Singapore,2020-02-18,4.0
Singapore,2020-02-19,3.0
Singapore,2020-02-20,0.0
Singapore,2020-02-21,1.0
Singapore,2020-02-22,0.0
Singapore,2020-02-23,4.0
Singapore,2020-02-24,0.0
Singapore,2020-02-25,2.0
Singapore,2020-02-26,2.0
Singapore,2020-02-27,0.0
Singapore,2020-02-28,0.0
Singapore,2020-02-29,9.0
Singapore,2020-03-01,4.0
Singapore,2020-03-02,2.0
Singapore,2020-03-03,2.0
Singapore,2020-03-04,0.0
Singapore,2020-03-05,7.0
Singapore,2020-03-06,13.0
Singapore,2020-03-07,8.0
Singapore,2020-03-08,12.0
Singapore,2020-03-09,0.0
Singapore,2020-03-10,10.0
Singapore,2020-03-11,18.0
Singapore,2020-03-12,0.0
Singapore,2020-03-13,22.0
Singapore,2020-03-14,12.0
Singapore,2020-03-15,14.0
Singapore,2020-03-16,17.0
Singapore,2020-03-17,23.0
Singapore,2020-03-18,47.0
Singapore,2020-03-19,32.0
Singapore,2020-03-20,40.0
Singapore,2020-03-21,47.0
Singapore,2020-03-22,23.0
Singapore,2020-03-23,54.0
Singapore,2020-03-24,49.0
Singapore,2020-03-25,73.0
Singapore,2020-03-26,52.0
Singapore,2020-03-27,49.0
Singapore,2020-03-28,70.0
Singapore,2020-03-29,42.0
Singapore,2020-03-30,35.0
Singapore,2020-03-31,47.0
Singapore,2020-04-01,74.0
Singapore,2020-04-02,49.0
Singapore,2020-04-03,65.0
Singapore,2020-04-04,75.0
Singapore,2020-04-05,120.0
Singapore,2020-04-06,66.0
Singapore,2020-04-07,106.0
Singapore,2020-04-08,142.0
Singapore,2020-04-09,287.0
Singapore,2020-04-10,198.0
Singapore,2020-04-11,191.0
Singapore,2020-04-12,233.0
Singapore,2020-04-13,386.0
Singapore,2020-04-14,334.0
Singapore,2020-04-15,447.0
Singapore,2020-04-16,728.0
Singapore,2020-04-17,623.0
Singapore,2020-04-18,942.0
Singapore,2020-04-19,596.0
Singapore,2020-04-20,1426.0
Singapore,2020-04-21,1111.0
Singapore,2020-04-22,1016.0
Singapore,2020-04-23,1037.0
Singapore,2020-04-24,897.0
Singapore,2020-04-25,618.0
Singapore,2020-04-26,931.0
Singapore,2020-04-27,799.0
Singapore,2020-04-28,528.0
Singapore,2020-04-29,690.0
Singapore,2020-04-30,528.0
Singapore,2020-05-01,932.0
Singapore,2020-05-02,447.0
Singapore,2020-05-03,657.0
Singapore,2020-05-04,573.0
Singapore,2020-05-05,632.0
Singapore,2020-05-06,788.0
Singapore,2020-05-07,741.0
Singapore,2020-05-08,768.0
Singapore,2020-05-09,753.0
Singapore,2020-05-10,876.0
Singapore,2020-05-11,486.0
Singapore,2020-05-12,849.0
Singapore,2020-05-13,675.0
Singapore,2020-05-14,752.0
Singapore,2020-05-15,793.0
Singapore,2020-05-16,465.0
Singapore,2020-05-17,682.0
Singapore,2020-05-18,305.0
Singapore,2020-05-19,451.0
Singapore,2020-05-20,570.0
Singapore,2020-05-21,448.0
Singapore,2020-05-22,614.0
Singapore,2020-05-23,642.0
Singapore,2020-05-24,548.0
Singapore,2020-05-25,344.0
Singapore,2020-05-26,383.0
Singapore,2020-05-27,533.0
Singapore,2020-05-28,373.0
Singapore,2020-05-29,611.0
Singapore,2020-05-30,506.0
Singapore,2020-05-31,518.0
Singapore,2020-06-01,408.0
Singapore,2020-06-02,544.0
Singapore,2020-06-03,569.0
Singapore,2020-06-04,517.0
Singapore,2020-06-05,261.0
Singapore,2020-06-06,344.0
Singapore,2020-06-07,383.0
Singapore,2020-06-08,386.0
Singapore,2020-06-09,218.0
Singapore,2020-06-10,451.0
Singapore,2020-06-11,422.0
Singapore,2020-06-12,463.0
Singapore,2020-06-13,347.0
Singapore,2020-06-14,407.0
Singapore,2020-06-15,214.0
Singapore,2020-06-16,151.0
Singapore,2020-06-17,247.0
Singapore,2020-06-18,257.0
Singapore,2020-06-19,142.0
Singapore,2020-06-20,218.0
Singapore,2020-06-21,262.0
Singapore,2020-06-22,218.0
Singapore,2020-06-23,119.0
Singapore,2020-06-24,191.0
Singapore,2020-06-25,113.0
Singapore,2020-06-26,219.0
Singapore,2020-06-27,291.0
Singapore,2020-06-28,213.0
Singapore,2020-06-29,202.0
Singapore,2020-06-30,246.0
Singapore,2020-07-01,215.0
Singapore,2020-07-02,188.0
Singapore,2020-07-03,169.0
Singapore,2020-07-04,185.0
Singapore,2020-07-05,136.0
Singapore,2020-07-06,183.0
Singapore,2020-07-07,157.0
Singapore,2020-07-08,158.0
Singapore,2020-07-09,125.0
Singapore,2020-07-10,191.0
Singapore,2020-07-11,169.0
Singapore,2020-07-12,178.0
Singapore,2020-07-13,322.0
Singapore,2020-07-14,347.0
Singapore,2020-07-15,248.0
