Country,Date,new_case_weekly,new_death_weekly,new_test_weekly,positive_rate_weekly,new_vaccine_weekly
Qatar,2021-12-19,1429.0,0.0,52.656,0.0,37248.0
Qatar,2021-12-26,3565.0,4.0,58.579,0.0,42494.0
Qatar,2022-01-02,15601.0,0.0,78.027,0.0,58913.0
Qatar,2022-01-09,28259.0,6.0,89.435,0.0,6033.0
Qatar,2022-01-16,25143.0,9.0,86.67,0.0,179910.0
Qatar,2022-01-23,15717.0,12.0,67.595,0.0,156064.0
Qatar,2022-01-30,8630.0,7.0,64.387,0.0,181070.0
Qatar,2022-02-06,5477.0,4.0,63.17,0.0,54881.0
Qatar,2022-02-13,3592.0,6.0,58.495000000000005,0.0,89656.0
Qatar,2022-02-20,2583.0,5.0,50.339,0.0,105165.0
Qatar,2022-02-27,1720.0,3.0,46.643,0.0,53362.0
Qatar,2022-03-06,945.0,5.0,41.299,0.0,75300.0
Qatar,2022-03-13,778.0,2.0,41.199,0.0,29382.0
Qatar,2022-03-20,898.0,0.0,46.844,0.0,39329.0
Qatar,2022-03-27,963.0,0.0,44.092000000000006,0.0,32496.0
Qatar,2022-04-03,956.0,0.0,38.669000000000004,0.0,22579.0
Qatar,2022-04-10,635.0,0.0,23.695999999999998,0.0,19592.0
Russia,2020-01-26,2.0,0.0,0.0,0.0,0.0
Russia,2020-02-02,0.0,0.0,0.0,0.0,0.0
Russia,2020-02-09,0.0,0.0,0.0,0.0,0.0
Russia,2020-02-16,0.0,0.0,0.0,0.0,0.0
Russia,2020-02-23,0.0,0.0,0.0,0.0,0.0
Russia,2020-03-01,11.0,0.0,0.0,0.0,0.0
Russia,2020-03-08,46.0,0.0,0.14600000000000002,0.00044285714285714284,0.0
Russia,2020-03-15,247.0,1.0,0.373,0.002457142857142857,0.0
Russia,2020-03-22,958.0,3.0,0.517,0.007185714285714287,0.0
Russia,2020-03-29,3467.0,39.0,2.0559999999999996,0.0075,0.0
Russia,2020-04-05,8853.0,63.0,3.38,0.012142857142857144,0.0
Russia,2020-04-12,23209.0,207.0,4.3,0.02554285714285714,0.0
Russia,2020-04-19,37795.0,368.0,5.468000000000001,0.041228571428571434,0.0
Russia,2020-04-26,49466.0,541.0,7.566999999999999,0.03875714285714286,0.0
Russia,2020-05-03,74622.0,605.0,8.937,0.050300000000000004,0.0
Russia,2020-05-10,73367.0,710.0,9.537999999999998,0.05425714285714286,0.0
Russia,2020-05-17,63839.0,851.0,11.293,0.04081428571428571,0.0
Russia,2020-05-24,60693.0,1167.0,12.774999999999999,0.03324285714285714,0.0
Russia,2020-05-31,61527.0,1162.0,13.917,0.030157142857142858,0.0
Russia,2020-06-07,61356.0,1102.0,14.652000000000001,0.028714285714285713,0.0
Russia,2020-06-14,56704.0,1173.0,14.534,0.027885714285714285,0.0
Russia,2020-06-21,50617.0,966.0,14.372,0.025414285714285716,0.0
Russia,2020-06-28,46785.0,1053.0,13.979,0.023457142857142853,0.0
Russia,2020-07-05,45885.0,1177.0,13.418999999999999,0.023628571428571433,0.0
Russia,2020-07-12,44766.0,1040.0,13.471,0.02308571428571429,0.0
Russia,2020-07-19,41117.0,944.0,13.307,0.02197142857142857,0.0
Russia,2020-07-26,38558.0,862.0,12.834999999999997,0.021185714285714283,0.0
Russia,2020-08-02,36673.0,793.0,12.797,0.02004285714285714,0.0
Russia,2020-08-09,35245.0,758.0,12.837,0.0191,0.0
Russia,2020-08-16,33723.0,683.0,13.080000000000002,0.017985714285714282,0.0
Russia,2020-08-23,33042.0,709.0,13.239,0.017242857142857143,0.0
Russia,2020-08-30,34558.0,730.0,14.023,0.016499999999999997,0.0
Russia,2020-09-06,36532.0,719.0,14.361,0.016999999999999998,0.0
Russia,2020-09-13,39252.0,844.0,14.865000000000002,0.017528571428571428,0.0
Russia,2020-09-20,45594.0,870.0,15.419999999999998,0.0188,0.0
Russia,2020-09-27,60154.0,1013.0,16.683999999999997,0.021942857142857146,0.0
Russia,2020-10-04,79582.0,1178.0,19.209000000000003,0.025400000000000002,0.0
Russia,2020-10-11,97775.0,1526.0,21.141,0.029299999999999993,0.0
Russia,2020-10-18,111240.0,1790.0,23.131999999999998,0.03127142857142857,0.0
Russia,2020-10-25,119007.0,2140.0,24.67,0.0321,0.0
Russia,2020-11-01,133905.0,2223.0,25.336,0.0344,0.0
Russia,2020-11-08,147664.0,2526.0,25.694,0.03794285714285713,0.0
Russia,2020-11-15,159727.0,2906.0,26.817,0.03938571428571429,0.0
Russia,2020-11-22,175937.0,3234.0,25.019,0.04625714285714285,0.0
Russia,2020-11-29,186962.0,3552.0,23.456,0.05341428571428571,0.0
Russia,2020-12-06,191586.0,3695.0,22.810000000000002,0.057414285714285716,0.0
Russia,2020-12-13,190567.0,3821.0,22.901999999999997,0.05695714285714286,0.0
Russia,2020-12-20,199508.0,3795.0,21.991000000000003,0.06112857142857143,0.0
Russia,2020-12-27,187775.0,3696.0,20.480000000000004,0.0651,0.0
Russia,2021-01-03,164277.0,3288.0,13.898,0.08632857142857142,0.0
Russia,2021-01-10,163026.0,3611.0,17.451,0.06485714285714285,0.0
Russia,2021-01-17,151246.0,3785.0,19.982,0.054528571428571426,0.0
Russia,2021-01-24,131818.0,3637.0,18.290999999999997,0.052257142857142856,0.0
Russia,2021-01-31,117388.0,3454.0,17.062,0.04971428571428571,0.0
Russia,2021-02-07,104885.0,3393.0,16.784,0.04492857142857142,0.0
Russia,2021-02-14,92886.0,3114.0,15.606000000000002,0.04304285714285715,0.0
Russia,2021-02-21,81742.0,2813.0,14.408,0.041428571428571426,0.0
Russia,2021-02-28,76619.0,2923.0,14.514,0.03705714285714286,1334042.0
Russia,2021-03-07,67611.0,2916.0,14.151000000000002,0.034828571428571424,690060.0
Russia,2021-03-14,66420.0,2921.0,14.642,0.031228571428571432,488489.0
Russia,2021-03-21,62532.0,2702.0,14.520000000000001,0.030314285714285714,56077.0
Russia,2021-03-28,60531.0,2571.0,14.411,0.029085714285714288,914509.0
Russia,2021-04-04,59754.0,2586.0,14.333999999999998,0.02872857142857143,1938538.0
Russia,2021-04-11,59904.0,2502.0,14.223000000000003,0.02861428571428571,1723406.0
Russia,2021-04-18,59451.0,2657.0,14.172,0.029,2379695.0
Russia,2021-04-25,59914.0,2567.0,13.761000000000001,0.0297,1853901.0
Russia,2021-05-02,56429.0,2422.0,12.345,0.03262857142857143,1662675.0
Russia,2021-05-09,58977.0,2444.0,12.431000000000001,0.03165714285714286,2072070.0
Russia,2021-05-16,59994.0,2603.0,14.915000000000001,0.027571428571428573,2561519.0
Russia,2021-05-23,60311.0,2637.0,14.952,0.02737142857142857,1945362.0
Russia,2021-05-30,62608.0,2584.0,16.447,0.026,2241462.0
Russia,2021-06-06,75717.0,2596.0,16.073,0.028557142857142857,2127669.0
Russia,2021-06-13,103909.0,2800.0,17.045,0.037157142857142854,2034689.0
Russia,2021-06-20,129470.0,3718.0,19.86,0.040614285714285714,3329311.0
Russia,2021-06-27,152199.0,4508.0,22.366,0.0438,4351854.0
Russia,2021-07-04,169291.0,4909.0,24.223000000000003,0.04638571428571429,4884901.0
Russia,2021-07-11,171306.0,5326.0,24.914,0.04699999999999999,5136319.0
Russia,2021-07-18,165585.0,5361.0,23.984,0.04831428571428571,4842260.0
Russia,2021-07-25,159551.0,5369.0,22.895,0.04834285714285714,4588531.0
Russia,2021-08-01,155121.0,5391.0,22.267999999999997,0.048428571428571425,3984095.0
Russia,2021-08-08,150051.0,5452.0,21.556,0.048357142857142855,7009477.0
Russia,2021-08-15,143100.0,5462.0,20.974,0.0477,3562418.0
Russia,2021-08-22,133146.0,5422.0,20.756,0.045414285714285706,3035294.0
Russia,2021-08-29,127446.0,5438.0,19.46,0.045585714285714285,3057387.0
Russia,2021-09-05,125087.0,5429.0,18.678000000000004,0.0462,2566604.0
Russia,2021-09-12,131044.0,5345.0,19.713,0.0443,2150273.0
Russia,2021-09-19,140853.0,5559.0,21.218,0.04414285714285714,1007672.0
Russia,2021-09-26,158592.0,5847.0,22.462,0.0459,1811031.0
Russia,2021-10-03,181345.0,6330.0,24.261,0.04841428571428572,3273677.0
Russia,2021-10-10,206067.0,6735.0,25.36,0.05257142857142857,1596028.0
Russia,2021-10-17,241208.0,7055.0,27.599,0.05627142857142857,1383879.0
Russia,2021-10-24,259744.0,7646.0,28.936,0.05958571428571428,1633698.0
Russia,2021-10-31,275480.0,8032.0,28.529,0.06522857142857143,4423008.0
Russia,2021-11-07,267773.0,8320.0,25.305,0.07344285714285714,4347049.0
Russia,2021-11-14,253843.0,8476.0,24.123,0.07437142857142857,6572898.0
Russia,2021-11-21,235545.0,8446.0,26.862000000000002,0.062285714285714285,4482522.0
Russia,2021-11-28,227589.0,8311.0,26.24,0.060085714285714284,5176429.0
Russia,2021-12-05,214255.0,8065.0,25.774,0.05882857142857142,4888975.0
Russia,2021-12-12,197328.0,7627.0,24.821,0.056514285714285704,4403816.0
Russia,2021-12-19,179856.0,6883.0,22.732999999999997,0.05662857142857143,4134632.0
Russia,2021-12-26,150289.0,6273.0,21.316000000000003,0.05258571428571429,2655242.0
Russia,2022-01-02,113884.0,5545.0,16.450000000000003,0.0533,427694.0
Russia,2022-01-09,138538.0,5125.0,17.584,0.04718571428571428,2577161.0
Russia,2022-01-16,268366.0,4703.0,23.369000000000003,0.0589,1725801.0
Russia,2022-01-23,566210.0,4583.0,25.557000000000002,0.11302857142857141,1266641.0
Russia,2022-01-30,1006634.0,4562.0,39.754,0.13912857142857143,1985027.0
Russia,2022-02-06,1294495.0,4713.0,48.355,0.1685142857142857,2009847.0
Russia,2022-02-13,1251225.0,5133.0,37.53999999999999,0.23992857142857144,3159791.0
Russia,2022-02-20,961878.0,5318.0,26.426000000000002,0.2876714285714286,0.0
Russia,2022-02-27,678266.0,5289.0,19.662,0.2747,274928.0
Russia,2022-03-06,421214.0,4587.0,15.702000000000002,0.2334285714285714,231959.0
Russia,2022-03-13,256460.0,3758.0,12.674,0.16945714285714283,114963.0
Russia,2022-03-20,184618.0,2881.0,11.766,0.12352857142857143,1627768.0
Russia,2022-03-27,137722.0,2315.0,10.726,0.09981428571428572,150482.0
Russia,2022-04-03,101456.0,2003.0,9.762,0.08125714285714285,549773.0
Russia,2022-04-10,57951.0,1274.0,6.805,0.052980000000000006,176208.0
Saudi Arabia,2020-01-26,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2020-02-02,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2020-02-09,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2020-02-16,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2020-02-23,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,2020-03-01,5.0,0.0,0.0,0.0,0.0
Saudi Arabia,2020-03-08,98.0,0.0,0.372,0.002242857142857143,0.0
Saudi Arabia,2020-03-15,289.0,0.0,0.703,0.0071428571428571435,0.0
Saudi Arabia,2020-03-22,811.0,4.0,1.078,0.016614285714285713,0.0
Saudi Arabia,2020-03-29,976.0,25.0,1.298,0.018957142857142856,0.0
Saudi Arabia,2020-04-05,1854.0,23.0,1.423,0.02732857142857143,0.0
Saudi Arabia,2020-04-12,4241.0,40.0,1.546,0.05375714285714286,0.0
Saudi Arabia,2020-04-19,8025.0,44.0,1.793,0.10577142857142856,0.0
Saudi Arabia,2020-04-26,9160.0,40.0,1.9240000000000002,0.12710000000000002,0.0
Saudi Arabia,2020-05-03,11677.0,63.0,2.447,0.12241428571428573,0.0
Saudi Arabia,2020-05-10,14880.0,63.0,3.178,0.11695714285714286,0.0
Saudi Arabia,2020-05-17,18145.0,77.0,3.7899999999999996,0.13017142857142858,0.0
Saudi Arabia,2020-05-24,13223.0,101.0,3.396,0.13158571428571428,0.0
Saudi Arabia,2020-05-31,15485.0,196.0,3.431,0.10877142857142856,0.0
Saudi Arabia,2020-06-07,24439.0,256.0,4.239,0.1398285714285714,0.0
Saudi Arabia,2020-06-14,30925.0,298.0,4.428,0.18305714285714283,0.0
Saudi Arabia,2020-06-21,24271.0,281.0,6.345000000000001,0.12090000000000001,0.0
Saudi Arabia,2020-06-28,27425.0,347.0,8.643,0.08694285714285717,0.0
Saudi Arabia,2020-07-05,23551.0,323.0,10.2,0.07171428571428572,0.0
Saudi Arabia,2020-07-12,18936.0,266.0,11.255,0.051685714285714286,0.0
Saudi Arabia,2020-07-19,16557.0,256.0,11.734,0.04245714285714286,0.0
Saudi Arabia,2020-07-26,12505.0,184.0,11.714999999999998,0.034699999999999995,0.0
Saudi Arabia,2020-08-02,9784.0,243.0,10.683,0.02787142857142857,0.0
Saudi Arabia,2020-08-09,10053.0,239.0,12.759,0.022328571428571427,0.0
Saudi Arabia,2020-08-16,9055.0,250.0,12.817999999999998,0.021157142857142857,0.0
Saudi Arabia,2020-08-23,7541.0,221.0,12.17,0.01907142857142857,0.0
Saudi Arabia,2020-08-30,6021.0,209.0,10.638,0.017714285714285714,0.0
Saudi Arabia,2020-09-06,5118.0,191.0,9.963000000000001,0.015585714285714286,0.0
Saudi Arabia,2020-09-13,4221.0,218.0,9.745,0.013285714285714284,0.0
Saudi Arabia,2020-09-20,3519.0,197.0,9.347,0.011499999999999998,0.0
Saudi Arabia,2020-09-27,3207.0,195.0,8.814,0.010657142857142856,0.0
Saudi Arabia,2020-10-04,2947.0,168.0,9.495000000000001,0.009142857142857144,0.0
Saudi Arabia,2020-10-11,2910.0,147.0,9.530000000000001,0.008585714285714285,0.0
Saudi Arabia,2020-10-18,2698.0,116.0,9.919,0.008014285714285713,0.0
Saudi Arabia,2020-10-25,2730.0,121.0,10.714,0.0070857142857142855,0.0
Saudi Arabia,2020-11-01,2947.0,123.0,10.988,0.007400000000000002,0.0
Saudi Arabia,2020-11-08,2721.0,116.0,11.193000000000001,0.007214285714285715,0.0
Saudi Arabia,2020-11-15,2084.0,120.0,10.806,0.006242857142857143,0.0
Saudi Arabia,2020-11-22,1877.0,109.0,9.607000000000001,0.005585714285714285,0.0
Saudi Arabia,2020-11-29,1615.0,84.0,8.506,0.005885714285714286,0.0
Saudi Arabia,2020-12-06,1223.0,82.0,7.926,0.004999999999999999,0.0
Saudi Arabia,2020-12-13,1099.0,76.0,7.281000000000001,0.004257142857142857,0.0
Saudi Arabia,2020-12-20,1218.0,64.0,7.233999999999999,0.004671428571428571,0.0
Saudi Arabia,2020-12-27,913.0,63.0,6.331,0.004771428571428571,0.0
Saudi Arabia,2021-01-03,713.0,47.0,6.949,0.0031142857142857144,0.0
Saudi Arabia,2021-01-10,1061.0,32.0,8.445,0.0030142857142857146,0.0
Saudi Arabia,2021-01-17,1432.0,32.0,9.416000000000002,0.003828571428571428,0.0
Saudi Arabia,2021-01-24,1628.0,22.0,8.648,0.004957142857142857,0.0
Saudi Arabia,2021-01-31,2148.0,25.0,9.192999999999998,0.005871428571428571,0.0
Saudi Arabia,2021-02-07,2449.0,32.0,9.892,0.0068,0.0
Saudi Arabia,2021-02-14,2281.0,28.0,9.576,0.006942857142857142,0.0
Saudi Arabia,2021-02-21,2370.0,31.0,8.612,0.007642857142857144,0.0
Saudi Arabia,2021-02-28,2413.0,36.0,9.129999999999999,0.007300000000000001,199811.0
Saudi Arabia,2021-03-07,2585.0,39.0,9.719999999999999,0.007485714285714285,750040.0
Saudi Arabia,2021-03-14,2594.0,39.0,9.147,0.007928571428571429,923639.0
Saudi Arabia,2021-03-21,3141.0,41.0,9.02,0.008900000000000002,997058.0
Saudi Arabia,2021-03-28,4215.0,47.0,10.416,0.010114285714285715,873965.0
Saudi Arabia,2021-04-04,5627.0,57.0,11.924,0.011800000000000001,1254682.0
Saudi Arabia,2021-04-11,6418.0,63.0,11.761000000000001,0.014871428571428572,860118.0
Saudi Arabia,2021-04-18,7209.0,77.0,11.122000000000002,0.017499999999999998,1067515.0
Saudi Arabia,2021-04-25,7148.0,81.0,12.045,0.016971428571428575,1429155.0
Saudi Arabia,2021-05-02,7031.0,91.0,13.428,0.014957142857142858,952942.0
Saudi Arabia,2021-05-09,6827.0,88.0,13.682,0.01454285714285714,1047504.0
Saudi Arabia,2021-05-16,7578.0,90.0,13.707,0.014457142857142858,1302423.0
Saudi Arabia,2021-05-23,8437.0,97.0,16.717000000000002,0.014071428571428572,1036466.0
Saudi Arabia,2021-05-30,8278.0,106.0,17.521,0.013357142857142857,1014949.0
Saudi Arabia,2021-06-06,8218.0,113.0,17.384,0.013185714285714285,863528.0
Saudi Arabia,2021-06-13,8332.0,110.0,16.96,0.014028571428571428,841450.0
Saudi Arabia,2021-06-20,8891.0,97.0,17.331999999999997,0.014142857142857141,668942.0
Saudi Arabia,2021-06-27,9609.0,103.0,19.311,0.013799999999999998,1103312.0
Saudi Arabia,2021-07-04,8471.0,100.0,19.668,0.012885714285714283,1266537.0
Saudi Arabia,2021-07-11,8438.0,100.0,20.622999999999998,0.011571428571428575,2676114.0
Saudi Arabia,2021-07-18,8428.0,92.0,19.349,0.012285714285714287,2051155.0
Saudi Arabia,2021-07-25,8781.0,82.0,19.581,0.011942857142857142,2553522.0
Saudi Arabia,2021-08-01,6205.0,74.0,20.997,0.009171428571428572,2733977.0
Saudi Arabia,2021-08-08,5439.0,77.0,17.881,0.008285714285714285,2052473.0
Saudi Arabia,2021-08-15,3827.0,69.0,14.944,0.0113,2080868.0
Saudi Arabia,2021-08-22,2117.0,55.0,12.826999999999998,0.006085714285714286,2292015.0
Saudi Arabia,2021-08-29,0.0,0.0,11.385,0.002585714285714286,1808127.0
Saudi Arabia,2021-09-05,2511.0,98.0,10.114,0.0063,1516577.0
Saudi Arabia,2021-09-12,582.0,41.0,9.395,0.0015714285714285713,1346281.0
Saudi Arabia,2021-09-19,471.0,43.0,9.530000000000001,0.0018285714285714288,792609.0
Saudi Arabia,2021-09-26,252.0,22.0,9.043,0.0011714285714285713,774698.0
Saudi Arabia,2021-10-03,398.0,27.0,9.725999999999999,0.0008857142857142857,1070282.0
Saudi Arabia,2021-10-10,358.0,17.0,9.798000000000002,0.001142857142857143,1186112.0
Saudi Arabia,2021-10-17,315.0,16.0,9.545,0.0009428571428571429,650413.0
Saudi Arabia,2021-10-24,366.0,17.0,8.440999999999999,0.0011714285714285713,469345.0
Saudi Arabia,2021-10-31,319.0,10.0,7.6240000000000006,0.001257142857142857,646824.0
Saudi Arabia,2021-11-07,302.0,8.0,6.94,0.0012714285714285711,183940.0
Saudi Arabia,2021-11-14,251.0,12.0,7.103,0.0010999999999999998,340700.0
Saudi Arabia,2021-11-21,228.0,9.0,7.525,0.000942857142857143,280021.0
Saudi Arabia,2021-11-28,206.0,10.0,8.857,0.0006428571428571428,247553.0
Saudi Arabia,2021-12-05,312.0,10.0,8.241,0.0008857142857142857,395779.0
Saudi Arabia,2021-12-12,549.0,9.0,9.107,0.0012857142857142856,299785.0
Saudi Arabia,2021-12-19,1668.0,9.0,11.916,0.0024857142857142855,1100293.0
Saudi Arabia,2021-12-26,4676.0,8.0,15.032,0.006014285714285714,1608401.0
Saudi Arabia,2022-01-02,18211.0,14.0,21.322,0.014385714285714285,1436768.0
Saudi Arabia,2022-01-09,34660.0,13.0,28.104,0.027999999999999997,1334095.0
Saudi Arabia,2022-01-16,37866.0,13.0,34.81,0.03112857142857143,795056.0
Saudi Arabia,2022-01-23,31565.0,15.0,33.114,0.02907142857142857,1865952.0
Saudi Arabia,2022-01-30,26253.0,20.0,28.458000000000002,0.02848571428571428,1055216.0
Saudi Arabia,2022-02-06,20614.0,18.0,25.066,0.026642857142857145,978776.0
Saudi Arabia,2022-02-13,12080.0,11.0,20.400000000000002,0.021300000000000003,788526.0
Saudi Arabia,2022-02-20,5411.0,12.0,15.54,0.01402857142857143,609275.0
Saudi Arabia,2022-02-27,3377.0,12.0,12.244000000000002,0.009600000000000001,193771.0
Saudi Arabia,2022-03-06,1505.0,11.0,8.072,0.007514285714285714,0.0
Saudi Arabia,2022-03-13,847.0,10.0,4.3389999999999995,0.006857142857142858,0.0
Saudi Arabia,2022-03-20,787.0,11.0,3.2549999999999994,0.00702857142857143,0.0
Saudi Arabia,2022-03-27,740.0,9.0,2.981,0.007028571428571428,0.0
Saudi Arabia,2022-04-03,719.0,8.0,2.561,0.007871428571428571,0.0
Saudi Arabia,2022-04-10,574.0,8.0,1.744,0.0070599999999999994,0.0
Singapore,2020-01-26,13.0,0.0,0.0,0.0,0.0
Singapore,2020-02-02,17.0,0.0,0.0,0.0,0.0
Singapore,2020-02-09,39.0,0.0,0.0,0.0,0.0
Singapore,2020-02-16,13.0,0.0,0.0,0.0,0.0
Singapore,2020-02-23,17.0,0.0,0.0,0.0,0.0
Singapore,2020-03-01,36.0,0.0,0.0,0.0,0.0
Singapore,2020-03-08,74.0,0.0,0.0,0.0,0.0
Singapore,2020-03-15,220.0,2.0,0.0,0.0,0.0
Singapore,2020-03-22,370.0,0.0,0.0,0.0,0.0
Singapore,2020-03-29,387.0,4.0,0.0,0.0,0.0
Singapore,2020-04-05,1110.0,2.0,0.0,0.0,0.0
Singapore,2020-04-12,3693.0,3.0,0.0,0.0,0.0
Singapore,2020-04-19,6701.0,1.0,0.0,0.0,0.0
Singapore,2020-04-26,4855.0,5.0,0.0,0.0,0.0
Singapore,2020-05-03,4912.0,3.0,0.0,0.0,0.0
Singapore,2020-05-10,4896.0,2.0,0.0,0.0,0.0
Singapore,2020-05-17,3712.0,1.0,0.0,0.0,0.0
Singapore,2020-05-24,3298.0,0.0,0.0,0.0,0.0
Singapore,2020-05-31,3161.0,2.0,0.0,0.0,0.0
Singapore,2020-06-07,2670.0,1.0,0.0,0.0,0.0
Singapore,2020-06-14,1636.0,0.0,0.0,0.0,0.0
Singapore,2020-06-21,1413.0,0.0,0.0,0.0,0.0
Singapore,2020-06-28,1418.0,0.0,0.0,0.0,0.0
Singapore,2020-07-05,1119.0,0.0,0.0,0.0,0.0
Singapore,2020-07-12,1872.0,1.0,0.0,0.0,0.0
Singapore,2020-07-19,2233.0,0.0,0.0,0.0,0.0
Singapore,2020-07-26,2624.0,0.0,0.0,0.0,0.0
Singapore,2020-08-02,2417.0,0.0,0.0,0.0,0.0
Singapore,2020-08-09,732.0,0.0,0.0,0.0,0.0
Singapore,2020-08-16,605.0,0.0,0.0,0.0,0.0
Singapore,2020-08-23,451.0,0.0,0.0,0.0,0.0
Singapore,2020-08-30,265.0,0.0,0.0,0.0,0.0
Singapore,2020-09-06,375.0,0.0,0.0,0.0,0.0
Singapore,2020-09-13,201.0,0.0,0.0,0.0,0.0
Singapore,2020-09-20,127.0,0.0,0.0,0.0,0.0
Singapore,2020-09-27,115.0,0.0,0.0,0.0,0.0
Singapore,2020-10-04,66.0,0.0,0.0,0.0,0.0
Singapore,2020-10-11,38.0,1.0,0.0,0.0,0.0
Singapore,2020-10-18,61.0,0.0,0.0,0.0,0.0
Singapore,2020-10-25,50.0,0.0,0.0,0.0,0.0
Singapore,2020-11-01,39.0,0.0,0.0,0.0,0.0
Singapore,2020-11-08,62.0,0.0,0.0,0.0,0.0
Singapore,2020-11-15,32.0,0.0,0.0,0.0,0.0
Singapore,2020-11-22,57.0,1.0,0.0,0.0,0.0
Singapore,2020-11-29,50.0,0.0,0.0,0.0,0.0
Singapore,2020-12-06,58.0,0.0,0.0,0.0,0.0
Singapore,2020-12-13,90.0,0.0,0.0,0.0,0.0
Singapore,2020-12-20,116.0,0.0,0.0,0.0,0.0
Singapore,2020-12-27,143.0,0.0,0.0,0.0,17.0
Singapore,2021-01-03,203.0,0.0,0.0,0.0,1210.0
Singapore,2021-01-10,218.0,0.0,0.0,0.0,20993.0
Singapore,2021-01-17,177.0,0.0,0.0,0.0,45704.0
Singapore,2021-01-24,247.0,0.0,0.0,0.0,79874.0
Singapore,2021-01-31,168.0,0.0,0.0,0.0,78074.0
Singapore,2021-02-07,111.0,0.0,0.0,0.0,42889.0
Singapore,2021-02-14,72.0,0.0,0.0,0.0,102342.0
Singapore,2021-02-21,67.0,0.0,0.0,0.0,119261.0
Singapore,2021-02-28,95.0,0.0,0.0,0.0,86834.0
Singapore,2021-03-07,68.0,1.0,0.0,0.0,143610.0
Singapore,2021-03-14,96.0,0.0,0.0,0.0,258205.0
Singapore,2021-03-21,104.0,0.0,0.0,0.0,246740.0
Singapore,2021-03-28,180.0,0.0,0.0,0.0,271335.0
Singapore,2021-04-04,165.0,0.0,0.0,0.0,350364.0
Singapore,2021-04-11,175.0,0.0,0.0,0.0,293745.0
Singapore,2021-04-18,158.0,0.0,0.0,0.0,301967.0
Singapore,2021-04-25,213.0,1.0,0.0,0.0,305244.0
Singapore,2021-05-02,152.0,0.0,0.0,0.0,250180.0
Singapore,2021-05-09,205.0,0.0,0.0,0.0,260721.0
Singapore,2021-05-16,263.0,1.0,0.0,0.0,307842.0
Singapore,2021-05-23,204.0,0.0,0.0,0.0,319966.0
Singapore,2021-05-30,173.0,1.0,0.0,0.0,337903.0
Singapore,2021-06-06,87.0,1.0,0.0,0.0,300715.0
Singapore,2021-06-13,140.0,0.0,0.0,0.0,348606.0
Singapore,2021-06-20,127.0,2.0,0.0,0.0,347813.0
Singapore,2021-06-27,76.0,0.0,0.0,0.0,467788.0
Singapore,2021-07-04,78.0,0.0,0.0,0.0,536435.0
Singapore,2021-07-11,297.0,0.0,0.0,0.0,496000.0
Singapore,2021-07-18,1073.0,1.0,0.0,0.0,404811.0
Singapore,2021-07-25,927.0,0.0,0.0,0.0,446909.0
Singapore,2021-08-01,705.0,5.0,0.0,0.0,463543.0
Singapore,2021-08-08,433.0,2.0,0.0,0.0,355377.0
Singapore,2021-08-15,324.0,3.0,0.0,0.0,174016.0
Singapore,2021-08-22,728.0,8.0,0.0,0.0,105458.0
Singapore,2021-08-29,1298.0,0.0,0.0,0.0,96620.0
Singapore,2021-09-05,2698.0,3.0,0.0,0.0,74623.0
Singapore,2021-09-12,5625.0,2.0,0.0,0.0,85036.0
Singapore,2021-09-19,9161.0,16.0,0.0,0.0,153754.0
Singapore,2021-09-26,15833.0,31.0,0.0,0.0,184992.0
Singapore,2021-10-03,22371.0,46.0,0.0,0.0,167025.0
Singapore,2021-10-10,20963.0,71.0,0.0,0.0,203568.0
Singapore,2021-10-17,24141.0,76.0,0.0,0.0,149362.0
Singapore,2021-10-24,25950.0,94.0,0.0,0.0,164123.0
Singapore,2021-10-31,20569.0,86.0,0.0,0.0,157323.0
Singapore,2021-11-07,19700.0,96.0,0.0,0.0,182429.0
Singapore,2021-11-14,15038.0,78.0,0.0,0.0,168341.0
Singapore,2021-11-21,11118.0,36.0,0.0,0.0,151190.0
Singapore,2021-11-28,7023.0,56.0,0.0,0.0,149992.0
Singapore,2021-12-05,4333.0,43.0,0.0,0.0,153722.0
Singapore,2021-12-12,2663.0,21.0,0.0,0.0,174231.0
Singapore,2021-12-19,1900.0,11.0,0.0,0.0,188187.0
Singapore,2021-12-26,2306.0,8.0,0.0,0.0,282081.0
Singapore,2022-01-02,4941.0,8.0,0.0,0.0,355644.0
Singapore,2022-01-09,6184.0,6.0,0.0,0.0,336567.0
Singapore,2022-01-16,19290.0,4.0,0.0,0.0,258975.0
Singapore,2022-01-23,33556.0,7.0,259.614,0.01587142857142857,233566.0
Singapore,2022-01-30,35849.0,12.0,306.579,0.0215,150050.0
Singapore,2022-02-06,80394.0,27.0,327.80100000000004,0.035314285714285715,241698.0
Singapore,2022-02-13,116280.0,48.0,342.67,0.04842857142857143,197644.0
Singapore,2022-02-20,120297.0,58.0,265.413,0.08707142857142858,137140.0
Singapore,2022-02-27,123011.0,74.0,157.951,0.14632857142857145,96651.0
Singapore,2022-03-06,110072.0,66.0,136.28300000000002,0.15365714285714288,77539.0
Singapore,2022-03-13,77423.0,55.0,124.481,0.13822857142857142,78229.0
Singapore,2022-03-20,59999.0,52.0,109.09299999999999,0.11535714285714285,57530.0
